game_title,release_year,represent_me_url,representation_tags,review_reason
Tropico series,2001 – 2014,https://representme.charity/projects/queer/database/title/tropico-series,Gay; Lesbian,aggregate_page_requires_game_version
Truth: Disorder III,2019,https://representme.charity/projects/queer/database/title/truth-disorder-iii,Lesbian,no_explicit_named_character_pattern
Tusks: The Orc Dating Sim,Not yet released,https://representme.charity/projects/queer/database/title/tusks,Gay,no_explicit_named_character_pattern
Twin Blue Moons,2018,https://representme.charity/projects/queer/database/title/twin-blue-moons,Lesbian,no_explicit_named_character_pattern
Twine and Punishment,2014,https://representme.charity/projects/queer/database/title/twine-and-punishment,Lesbian; Trans woman; Other,no_explicit_named_character_pattern
TwinkBot Grooves,2017,https://representme.charity/projects/queer/database/title/twinkbot-grooves,Other,no_explicit_named_character_pattern
two girls make a game,2018,https://representme.charity/projects/queer/database/title/two-girls-make-a-game,Asexual / aromantic,no_explicit_named_character_pattern
Ty the Tasmanian Tiger series,2002 – 2016,https://representme.charity/projects/queer/database/title/ty-the-tasmanian-tiger,Gay,aggregate_page_requires_game_version
Tyranny,2016,https://representme.charity/projects/queer/database/title/tyranny,Playersexual; Lesbian,no_explicit_named_character_pattern
Ultima series,1981 – 2013,https://representme.charity/projects/queer/database/title/ultima-series,Gay; Playersexual,aggregate_page_requires_game_version
Uncommon Time,2013,https://representme.charity/projects/queer/database/title/uncommon-time,Other; Asexual / aromantic; Gay; Nonbinary / non-conforming; Trans woman,no_explicit_named_character_pattern
Undertale,2015,https://representme.charity/projects/queer/database/title/undertale,Nonbinary / non-conforming; Lesbian,no_explicit_named_character_pattern
Undone,2019,https://representme.charity/projects/queer/database/title/undone,Gay,no_explicit_named_character_pattern
Union series,2006 – 2011,https://representme.charity/projects/queer/database/title/union-series,Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming,aggregate_page_requires_game_version
Unknown Armies,1998,https://representme.charity/projects/queer/database/title/unknown-armies,Other,no_explicit_named_character_pattern
Unravel,2016,https://representme.charity/projects/queer/database/title/unravel,Lesbian,no_explicit_named_character_pattern
Unsafe,2018,https://representme.charity/projects/queer/database/title/unsafe,Gay,no_explicit_named_character_pattern
Upskill Adventurer,2016,https://representme.charity/projects/queer/database/title/upskill-adventurer,Lesbian,no_explicit_named_character_pattern
VA-11 Hall-A,2016,https://representme.charity/projects/queer/database/title/va-11-hall-a,Bisexual / plurisexual; Gay; Lesbian,no_explicit_named_character_pattern
Valentine Disaster,2018,https://representme.charity/projects/queer/database/title/valentine-disaster,Lesbian,no_explicit_named_character_pattern
Valentine Panic,2017,https://representme.charity/projects/queer/database/title/valentine-panic,Bisexual / plurisexual; Nonbinary / non-conforming,no_explicit_named_character_pattern
Valkyria Chronicles,2014,https://representme.charity/projects/queer/database/title/valkyria-chronicles,Lesbian,no_explicit_named_character_pattern
Valkyrie Drive,2017,https://representme.charity/projects/queer/database/title/valkyrie-drive,Lesbian,no_explicit_named_character_pattern
Vampire: The Masquerade,1991 – 2019,https://representme.charity/projects/queer/database/title/vampire-the-masquerade-bloodlines,Playersexual; Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Vampyr,2018,https://representme.charity/projects/queer/database/title/vampyr,Gay,no_explicit_named_character_pattern
Vendetta,1991,https://representme.charity/projects/queer/database/title/vendetta,Gay,no_explicit_named_character_pattern
Verdant Skies,2018,https://representme.charity/projects/queer/database/title/verdant-skies,Nonbinary / non-conforming; Playersexual,no_explicit_named_character_pattern
Vicarwissen,2016,https://representme.charity/projects/queer/database/title/vicarwissen,Lesbian,no_explicit_named_character_pattern
VillAce,2019,https://representme.charity/projects/queer/database/title/villace,Asexual / aromantic,no_explicit_named_character_pattern
Villainous Nights,2018,https://representme.charity/projects/queer/database/title/villainous-nights,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Violet,2008,https://representme.charity/projects/queer/database/title/violet,Lesbian,no_explicit_named_character_pattern
Virginia,2016,https://representme.charity/projects/queer/database/title/virginia,Other,no_explicit_named_character_pattern
Vladi Bird,2014,https://representme.charity/projects/queer/database/title/vladi-bird,Other,no_explicit_named_character_pattern
Void and Meddler,2015,https://representme.charity/projects/queer/database/title/void-and-meddler,Lesbian,no_explicit_named_character_pattern
War of the Lilies: An Eons Lost Story,2015,https://representme.charity/projects/queer/database/title/war-of-the-lilies-an-eons-lost-story,Lesbian,no_explicit_named_character_pattern
Warhammer series,1986 – 2005,https://representme.charity/projects/queer/database/title/warhammer-series,Gay; Nonbinary / non-conforming,aggregate_page_requires_game_version
Warriors franchise,1997 – 2015,https://representme.charity/projects/queer/database/title/warriors-franchise,Gay,aggregate_page_requires_game_version
Wasteland 2,2014,https://representme.charity/projects/queer/database/title/wasteland-,Playersexual,no_explicit_named_character_pattern
Watch Dogs 2,2016,https://representme.charity/projects/queer/database/title/watch-dogs-2,Asexuali / aromantic; Lesbian; Gay; Trans woman,no_explicit_named_character_pattern
Watershed,2017,https://representme.charity/projects/queer/database/title/watershed,Playersexual; Other,no_explicit_named_character_pattern
Way of the Samurai,2002,https://representme.charity/projects/queer/database/title/way-of-the-samurai,Lesbian; Bisexual / plurisexual,no_explicit_named_character_pattern
We Know the Devil,2016,https://representme.charity/projects/queer/database/title/we-know-the-devil,Lesbian; Polyamory; Trans woman,no_explicit_named_character_pattern
Wedding Escape,2015,https://representme.charity/projects/queer/database/title/wedding-escape,Gay; Lesbian,no_explicit_named_character_pattern
Welcome to the Dragon Palace,2017,https://representme.charity/projects/queer/database/title/welcome-to-the-dragon-palace,Lesbian,no_explicit_named_character_pattern
Well Met By Moonlight,2018,https://representme.charity/projects/queer/database/title/well-met-by-moonlight,Gay,no_explicit_named_character_pattern
Westerado,2015,https://representme.charity/projects/queer/database/title/westerado,Lesbian; Playersexual,no_explicit_named_character_pattern
What?! My Neighbours Are Demons?!,Not yet released,https://representme.charity/projects/queer/database/title/what-my-neighbours-are-demons-,Bisexual / plurisexual,no_explicit_named_character_pattern
What Remains of Edith Finch,2017,https://representme.charity/projects/queer/database/title/what-remains-of-edith-finch,Playersexual,no_explicit_named_character_pattern
Wheels of Aurelia,2016,https://representme.charity/projects/queer/database/title/wheels-of-aurelia,Lesbian; Bisexual / plurisexual,no_explicit_named_character_pattern
When Aster Falls,2018,https://representme.charity/projects/queer/database/title/when-aster-falls,Asexual / aromantic; Lesbian; Bisexual / plurisexual; Nonbinary / non-conforming,no_explicit_named_character_pattern
Where Ages Go,2015,https://representme.charity/projects/queer/database/title/where-ages-go,Nonbinary / non-conforming; Playersexual,no_explicit_named_character_pattern
Where Is My Mummy,2016,https://representme.charity/projects/queer/database/title/where-is-my-mummy,Other,no_explicit_named_character_pattern
Where We Lay Our Scene,2016,https://representme.charity/projects/queer/database/title/where-we-lay-our-scene,Playersexual; Asexual / aromantic; Trans woman,no_explicit_named_character_pattern
Who Am I?,2016,https://representme.charity/projects/queer/database/title/who-am-i,Other,no_explicit_named_character_pattern
Who Am I?,2016,https://representme.charity/projects/queer/database/title/who-am-i-1,Other,no_explicit_named_character_pattern
Who Knows (Where They're Going),2017,https://representme.charity/projects/queer/database/title/who-knows-where-they-re-going-,Asexual / aromantic; Lesbian,no_explicit_named_character_pattern
Who We Are Now,2018,https://representme.charity/projects/queer/database/title/who-we-are-now,Gay; Bisexual / plurisexual; Nonbinary / non-conforming,no_explicit_named_character_pattern
Why is this Dragon So Fucking Cute,2017,https://representme.charity/projects/queer/database/title/why-is-this-dragon-so-fucking-cute,Lesbian; Trans woman,no_explicit_named_character_pattern
Wiggling Inertia,2018,https://representme.charity/projects/queer/database/title/wiggling-inertia,Asexual / aromantic,no_explicit_named_character_pattern
Wild Arms 2,1999,https://representme.charity/projects/queer/database/title/wild-arms-2,Gay,no_explicit_named_character_pattern
Wild Season,2015,https://representme.charity/projects/queer/database/title/wild-season,Playersexual,no_explicit_named_character_pattern
Winds of Change,2018,https://representme.charity/projects/queer/database/title/winds-of-change,Playersexual,no_explicit_named_character_pattern
Winter Voices,2010,https://representme.charity/projects/queer/database/title/winter-voices,Lesbian,no_explicit_named_character_pattern
Wishing Seed,2015,https://representme.charity/projects/queer/database/title/wishing-seed,Lesbian,no_explicit_named_character_pattern
Witches of St. Sayuri,2016,https://representme.charity/projects/queer/database/title/witches-of-st-sayuri,Other,no_explicit_named_character_pattern
Witchwood Academy,2016,https://representme.charity/projects/queer/database/title/witchwood-academy,Lesbian,no_explicit_named_character_pattern
With Those We Love Alive,2014,https://representme.charity/projects/queer/database/title/with-those-we-love-alive,Trans woman,no_explicit_named_character_pattern
Without a Voice,2016,https://representme.charity/projects/queer/database/title/without-a-voice,Lesbian,no_explicit_named_character_pattern
Wizlets,Not yet released,https://representme.charity/projects/queer/database/title/wizlets,Nonbinary / non-conforming; Non-binary / non-conforming,no_explicit_named_character_pattern
Wolf hunters,2017,https://representme.charity/projects/queer/database/title/wolf-hunters,Lesbian,no_explicit_named_character_pattern
Wolfenstein: The Old Blood,2015,https://representme.charity/projects/queer/database/title/wolfenstein-the-old-blood,Lesbian,no_explicit_named_character_pattern
Wolfgirls in Love,2015,https://representme.charity/projects/queer/database/title/wolfgirls-in-love,Lesbian,no_explicit_named_character_pattern
Wonderful Everyday Down the Rabbit-Hole,2017,https://representme.charity/projects/queer/database/title/wonderful-everyday-down-the-rabbit-hole,Lesbian,no_explicit_named_character_pattern
World Heroes,1992,https://representme.charity/projects/queer/database/title/world-heroes,Gay,no_explicit_named_character_pattern
World of Warcraft,2004,https://representme.charity/projects/queer/database/title/world-of-warcraft,Gay; Lesbian; Bisexual / plurisexual; Trans man,no_explicit_named_character_pattern
